1e-15 -22641.97741578124 496.1070470586863 -22145.870368722553
2e-15 -22641.977415781246 496.1070470586863 -22145.87036872256
3.0000000000000002e-15 -22641.97741578126 496.1070470586863 -22145.870368722575
4e-15 -22641.977415781257 496.1070470586863 -22145.87036872257
5.000000000000001e-15 -22641.977415781243 496.1070470586863 -22145.870368722557
6.000000000000001e-15 -22641.97741578125 496.1070470586863 -22145.870368722564
7.000000000000002e-15 -22641.977415781217 496.1070470586863 -22145.87036872253
8.000000000000002e-15 -22641.977415781246 496.1070470586863 -22145.87036872256
9.000000000000003e-15 -22641.97741578125 496.1070470586863 -22145.870368722564
1.0000000000000003e-14 -22641.977415781235 496.1070470586863 -22145.87036872255
1.1000000000000004e-14 -22641.977415781264 496.1070470586863 -22145.87036872258
1.2000000000000004e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
1.3000000000000005e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
1.4000000000000005e-14 -22641.97741578125 496.1070470586863 -22145.870368722564
1.5000000000000006e-14 -22641.97741578124 496.1070470586863 -22145.870368722553
1.6000000000000004e-14 -22641.97741578123 496.1070470586863 -22145.870368722546
1.7000000000000003e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
1.8000000000000002e-14 -22641.97741578125 496.1070470586863 -22145.870368722564
1.9e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
2e-14 -22641.977415781224 496.1070470586863 -22145.87036872254
2.1e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
2.1999999999999998e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
2.2999999999999997e-14 -22641.977415781235 496.1070470586863 -22145.87036872255
2.3999999999999996e-14 -22641.977415781257 496.1070470586863 -22145.87036872257
2.4999999999999994e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
2.5999999999999993e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
2.6999999999999992e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
2.799999999999999e-14 -22641.977415781235 496.1070470586863 -22145.87036872255
2.899999999999999e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
2.999999999999999e-14 -22641.977415781257 496.1070470586863 -22145.87036872257
3.0999999999999994e-14 -22641.977415781257 496.1070470586863 -22145.87036872257
3.1999999999999996e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
3.3e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
3.4e-14 -22641.97741578124 496.1070470586863 -22145.870368722553
3.5e-14 -22641.97741578124 496.1070470586863 -22145.870368722553
3.6000000000000004e-14 -22641.97741578125 496.1070470586863 -22145.870368722564
3.7000000000000006e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
3.800000000000001e-14 -22641.977415781224 496.1070470586863 -22145.87036872254
3.900000000000001e-14 -22641.977415781235 496.1070470586863 -22145.87036872255
4.000000000000001e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
4.1000000000000015e-14 -22641.97741578124 496.1070470586863 -22145.870368722553
4.2000000000000017e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
4.300000000000002e-14 -22641.977415781228 496.1070470586863 -22145.870368722542
4.400000000000002e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
4.500000000000002e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
4.6000000000000025e-14 -22641.977415781235 496.1070470586863 -22145.87036872255
4.700000000000003e-14 -22641.977415781257 496.1070470586863 -22145.87036872257
4.800000000000003e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
4.900000000000003e-14 -22641.97741578125 496.1070470586863 -22145.870368722564
5.000000000000003e-14 -22641.977415781235 496.1070470586863 -22145.87036872255
5.1000000000000035e-14 -22641.97741578124 496.1070470586863 -22145.870368722553
5.200000000000004e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
5.300000000000004e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
5.400000000000004e-14 -22641.97741578125 496.1070470586863 -22145.870368722564
5.5000000000000043e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
5.6000000000000045e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
5.700000000000005e-14 -22641.977415781246 496.1070470586863 -22145.87036872256
5.800000000000004e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
5.900000000000004e-14 -22641.977415781228 496.1070470586863 -22145.870368722542
6.000000000000003e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
6.100000000000003e-14 -22641.97741578126 496.1070470586863 -22145.870368722575
6.200000000000003e-14 -22641.97741578124 496.1070470586863 -22145.870368722553
6.300000000000002e-14 -22641.977415781264 496.1070470586863 -22145.87036872258
6.400000000000002e-14 -22641.977415781235 496.1070470586863 -22145.87036872255
6.500000000000001e-14 -22641.977415781243 496.1070470586863 -22145.870368722557
6.600000000000001e-14 -22641.97741578125 496.1070470586863 -22145.870368722564
6.7e-14 -22641.977415781254 496.1070470586863 -22145.870368722568
6.8e-14 -22641.97741578124 496.1070470586863 -22145.870368722553
